Mid-point,Uncertainty,Time System,Source,#
2459116.0928219105,0.00017230069193341515,BJD_TDB,TESS,1
2459117.0343145914,0.00026397354234926606,BJD_TDB,TESS,1
2459117.975874737,0.00019758477760386552,BJD_TDB,TESS,1
2459118.917334074,0.00014614724720455268,BJD_TDB,TESS,1
2459119.8587369737,0.00016486649834291056,BJD_TDB,TESS,1
2459120.8003009646,0.00017471817766166368,BJD_TDB,TESS,1
2459121.7415229743,0.0001887891096838092,BJD_TDB,TESS,1
2459122.683215121,0.00015277024208239682,BJD_TDB,TESS,1
2459123.624176742,0.00016967381861951342,BJD_TDB,TESS,1
2459124.5660411515,0.0001800451567726034,BJD_TDB,TESS,1
2459125.507503439,0.00015466134289016,BJD_TDB,TESS,1
2459126.448996151,0.00017191735903763835,BJD_TDB,TESS,1
2459131.1561467606,0.00016585429180041863,BJD_TDB,TESS,1
2459132.0974567127,0.0001774304010415861,BJD_TDB,TESS,1
2459133.038932082,0.0005373235603662586,BJD_TDB,TESS,1
2459133.980168389,0.00026409344209969953,BJD_TDB,TESS,1
2459134.922218799,0.00019284454428666688,BJD_TDB,TESS,1
2459135.863365763,0.0002202737428225141,BJD_TDB,TESS,1
2459136.8053151146,0.00020475191333278693,BJD_TDB,TESS,1
2459137.746125109,0.00015923148566011574,BJD_TDB,TESS,1
2459138.687818805,0.00015252512345734722,BJD_TDB,TESS,1
2459139.629484929,0.0001471640840446497,BJD_TDB,TESS,1
2459140.5706386087,0.00016785835543646501,BJD_TDB,TESS,1
2459141.5120199197,0.0001935127991182366,BJD_TDB,TESS,1
