Mid-point,Uncertainty,Time System,Source,#
2459202.7436463386,0.0008482899069530178,BJD_TDB,TESS,1
2459204.316120275,0.0009815236841144628,BJD_TDB,TESS,1
2459205.889563407,0.0012043628753164001,BJD_TDB,TESS,1
2459207.46150926,0.000991272583398606,BJD_TDB,TESS,1
2459209.0350632383,0.0009787365117659038,BJD_TDB,TESS,1
2459210.6087008636,0.0010043311691132054,BJD_TDB,TESS,1
2459212.1824253397,0.0008927171753014081,BJD_TDB,TESS,1
2459216.9030955876,0.0008708147753826254,BJD_TDB,TESS,1
2459218.4750986234,0.00103643377276841,BJD_TDB,TESS,1
2459220.0488835694,0.0009467741539741123,BJD_TDB,TESS,1
2459221.6231303522,0.001101947800149065,BJD_TDB,TESS,1
2459223.1941302493,0.0009678049094628971,BJD_TDB,TESS,1
2459224.7684173984,0.0009352267987596523,BJD_TDB,TESS,1
2459226.34047389,0.0010117872659038828,BJD_TDB,TESS,1
