Mid-point,Uncertainty,Time System,Source,#
2459039.3357269797,0.0005296255961278792,BJD_TDB,TESS,1
2459043.2866353295,0.0005627648120342673,BJD_TDB,TESS,1
2459047.2350145266,0.00042931377577089475,BJD_TDB,TESS,1
2459051.185310893,0.0005330102402144452,BJD_TDB,TESS,1
2459055.136157683,0.00045154475553953796,BJD_TDB,TESS,1
2459059.0861115335,0.000512495138042466,BJD_TDB,TESS,1
