Mid-point,Uncertainty,Time System,Source,#
2459420.6377226156,0.0004468400720280961,BJD_TDB,TESS,1
2459422.057205646,0.0004975730251254942,BJD_TDB,TESS,1
2459423.4787591635,0.000554154245918201,BJD_TDB,TESS,1
2459424.89841016,0.0005401429817712762,BJD_TDB,TESS,1
2459426.3182216897,0.0005107627904929446,BJD_TDB,TESS,1
2459427.738184883,0.0004943904926411314,BJD_TDB,TESS,1
2459429.1582491556,0.0005350210499054234,BJD_TDB,TESS,1
2459430.5775173632,0.00043331069768332876,BJD_TDB,TESS,1
2459431.997178897,0.0004126101636985751,BJD_TDB,TESS,1
2459434.839240527,0.0004962054794406857,BJD_TDB,TESS,1
2459436.257747772,0.00043437002355147317,BJD_TDB,TESS,1
2459437.677577296,0.0004682578908332221,BJD_TDB,TESS,1
2459439.0980768357,0.0004600312814811867,BJD_TDB,TESS,1
2459440.518342949,0.0004181527060314009,BJD_TDB,TESS,1
2459441.938747874,0.0004601256170026497,BJD_TDB,TESS,1
2459443.3584476984,0.00043875455872229306,BJD_TDB,TESS,1
2459444.778222057,0.0004485027586012125,BJD_TDB,TESS,1
2459446.197905295,0.00044146979932501617,BJD_TDB,TESS,1
