Mid-point,Uncertainty,Time System,Source,#
2459202.309635217,0.006790111210934354,BJD_TDB,TESS,1
2459204.207468169,0.0049205682082305215,BJD_TDB,TESS,1
2459206.0890293582,0.0035017850575095343,BJD_TDB,TESS,1
2459207.968122459,0.0059487851553644685,BJD_TDB,TESS,1
2459209.877441673,0.004996940635241961,BJD_TDB,TESS,1
2459211.7481954135,0.004813776669720679,BJD_TDB,TESS,1
2459217.4172315816,0.003884051738370084,BJD_TDB,TESS,1
2459219.3084902847,0.0032232440389554995,BJD_TDB,TESS,1
2459221.181466844,0.004184204146249007,BJD_TDB,TESS,1
2459223.06755653,0.006639197499230008,BJD_TDB,TESS,1
2459224.966137122,0.003726375788762342,BJD_TDB,TESS,1
2459226.8593446095,0.0052489054635137325,BJD_TDB,TESS,1
