Mid-point,Uncertainty,Time System,Source,#
2459088.53479657,0.00031259150341861395,BJD_TDB,TESS,1
2459089.8737360137,0.00033417778581129994,BJD_TDB,TESS,1
2459091.211710278,0.0003168080238555325,BJD_TDB,TESS,1
2459092.5497652986,0.000366453530700534,BJD_TDB,TESS,1
2459093.8876648913,0.0003532939690036708,BJD_TDB,TESS,1
2459095.2266042577,0.00031052909613385915,BJD_TDB,TESS,1
2459096.5650562993,0.00038164352804123485,BJD_TDB,TESS,1
2459097.903008259,0.00033712321237345036,BJD_TDB,TESS,1
2459103.25532159,0.0003611634416500665,BJD_TDB,TESS,1
2459104.5938290427,0.00034712473706896677,BJD_TDB,TESS,1
2459105.9325214364,0.0003427492059508146,BJD_TDB,TESS,1
2459107.270834636,0.00038609952560275673,BJD_TDB,TESS,1
2459108.608851896,0.00036020245491153445,BJD_TDB,TESS,1
2459109.946638158,0.0003538760369557482,BJD_TDB,TESS,1
2459111.284864846,0.0003423949672255328,BJD_TDB,TESS,1
