Mid-point,Uncertainty,Time System,Source,#
2458685.0443713707,0.0013323527364408822,BJD_TDB,TESS,1
2458687.188641431,0.0009927711853333473,BJD_TDB,TESS,1
2458689.332086151,0.0011615198220849654,BJD_TDB,TESS,1
2458691.4738026415,0.0012342778588823944,BJD_TDB,TESS,1
2458693.6192596275,0.0014715457596725014,BJD_TDB,TESS,1
2458695.761910051,0.0014921136878851002,BJD_TDB,TESS,1
2458697.904145452,0.0012545963226763838,BJD_TDB,TESS,1
2458700.0493275113,0.0006488206350018903,BJD_TDB,TESS,1
2458702.1954257092,0.0016708008386523469,BJD_TDB,TESS,1
2458704.3366197613,0.001194890813677252,BJD_TDB,TESS,1
2458706.4816720276,0.0012624930670578083,BJD_TDB,TESS,1
2458708.6236429294,0.0013594647523103613,BJD_TDB,TESS,1
