Mid-point,Uncertainty,Time System,Source,#
2458712.364286039,0.0006559611454270612,BJD_TDB,TESS,1
2458713.3345689806,0.0007234432023719184,BJD_TDB,TESS,1
2458714.303283939,0.0007487090099027218,BJD_TDB,TESS,1
2458715.2731003924,0.0007156364551399388,BJD_TDB,TESS,1
2458716.24081217,0.0006603440913200938,BJD_TDB,TESS,1
2458717.2104746904,0.0007227614275897174,BJD_TDB,TESS,1
2458718.180826093,0.0006796762417226183,BJD_TDB,TESS,1
2458719.1478070314,0.0006725347469852156,BJD_TDB,TESS,1
2458720.1172815557,0.0007590507054803822,BJD_TDB,TESS,1
2458725.931677101,0.000768021611435129,BJD_TDB,TESS,1
2458726.89967108,0.0007477574027121789,BJD_TDB,TESS,1
2458727.8688860433,0.0006497650066611753,BJD_TDB,TESS,1
2458728.8379857712,0.000594149099621891,BJD_TDB,TESS,1
2458729.8063888904,0.0007082989635254464,BJD_TDB,TESS,1
2458730.7764508533,0.0006948725679813067,BJD_TDB,TESS,1
2458731.745081208,0.0007905646268956453,BJD_TDB,TESS,1
2458732.715311113,0.0007045100108121609,BJD_TDB,TESS,1
2458733.683626542,0.0007142081869548068,BJD_TDB,TESS,1
