Mid-point,Uncertainty,Time System,Source,#
2459145.400182871,0.00027774058363193017,BJD_TDB,TESS,1
2459146.7602959443,0.00015519399090069885,BJD_TDB,TESS,1
2459148.1203394397,0.00015523816149651146,BJD_TDB,TESS,1
2459149.480292222,0.0004335238978879181,BJD_TDB,TESS,1
2459150.8400359503,0.00021728054810781777,BJD_TDB,TESS,1
2459152.2007148545,0.0001573334461665298,BJD_TDB,TESS,1
2459153.560306582,0.00016745533497844082,BJD_TDB,TESS,1
2459154.920277565,0.00017049461811764145,BJD_TDB,TESS,1
2459160.3607946546,0.00014627142198578655,BJD_TDB,TESS,1
2459161.7209853847,0.001472034413746672,BJD_TDB,TESS,1
2459163.0805906355,0.0002024056303018236,BJD_TDB,TESS,1
2459164.4408499133,0.00018288972434298207,BJD_TDB,TESS,1
2459165.8009452065,0.00016455302408679938,BJD_TDB,TESS,1
2459167.1606228286,0.00018127264165698325,BJD_TDB,TESS,1
2459168.5208543977,0.0001525929097340662,BJD_TDB,TESS,1
