Mid-point,Uncertainty,Time System,Source,#
2458739.45083108,0.0004710427017090749,BJD_TDB,TESS,1
2458742.3501947173,0.0006264413075956502,BJD_TDB,TESS,1
2458745.2512624604,0.0004189633357442262,BJD_TDB,TESS,1
2458753.94930385,0.00042227779069788345,BJD_TDB,TESS,1
2458756.8490153835,0.00041415926590787465,BJD_TDB,TESS,1
2458759.749187412,0.0004120277190280841,BJD_TDB,TESS,1
