Mid-point,Uncertainty,Time System,Source,#
2458355.1956365653,0.00040075085656424923,BJD_TDB,TESS,1
2458356.583461782,0.00043463978030897543,BJD_TDB,TESS,1
2458357.9683981403,0.0005338327462854647,BJD_TDB,TESS,1
2458359.356460596,0.00048185327529186994,BJD_TDB,TESS,1
2458360.7426180914,0.0004624537927382621,BJD_TDB,TESS,1
2458362.1294554807,0.0005663990336436315,BJD_TDB,TESS,1
2458363.515038153,0.0004282617574724536,BJD_TDB,TESS,1
2458364.9021942485,0.00040322211982897385,BJD_TDB,TESS,1
2458366.2882912317,0.0004574302417159236,BJD_TDB,TESS,1
2458369.061417878,0.0004499268736342303,BJD_TDB,TESS,1
2458370.447944596,0.0004123490747495305,BJD_TDB,TESS,1
2458371.8355886796,0.0003866264864443302,BJD_TDB,TESS,1
2458373.2220169636,0.0004214305248976554,BJD_TDB,TESS,1
2458374.60908487,0.0004674008353835586,BJD_TDB,TESS,1
2458375.996268954,0.00044086292740683105,BJD_TDB,TESS,1
2458377.382706511,0.00048621039459575385,BJD_TDB,TESS,1
2458380.1548552876,0.000470762478767072,BJD_TDB,TESS,1
