Mid-point,Uncertainty,Time System,Source,#
2459063.108653741,0.0004048887083872535,BJD_TDB,TESS,1
2459064.447399557,0.0004283924702616671,BJD_TDB,TESS,1
2459065.7853162186,0.000454175811625041,BJD_TDB,TESS,1
2459067.1241275147,0.0003945829374005473,BJD_TDB,TESS,1
2459068.461851303,0.0004814170291171448,BJD_TDB,TESS,1
2459069.800237396,0.00043128175831583,BJD_TDB,TESS,1
2459071.1379263885,0.00047007374753799656,BJD_TDB,TESS,1
2459076.4905886133,0.0006586389651411441,BJD_TDB,TESS,1
2459077.8293516263,0.0004413846072210868,BJD_TDB,TESS,1
2459079.1681217137,0.00042193431542248035,BJD_TDB,TESS,1
2459080.5065419143,0.0004064858643720365,BJD_TDB,TESS,1
2459081.844731882,0.00048447209915677194,BJD_TDB,TESS,1
2459083.181521695,0.00042924797332035677,BJD_TDB,TESS,1
2459084.520303762,0.0004305362653938267,BJD_TDB,TESS,1
