Mid-point,Uncertainty,Time System,Source,#
2459476.0437056073,0.0002057147987235385,BJD_TDB,TESS,1
2459477.8532593916,0.00040470872650745575,BJD_TDB,TESS,1
2459479.663704858,0.00019789867295720147,BJD_TDB,TESS,1
2459481.473856636,0.00021484225198458332,BJD_TDB,TESS,1
2459488.71283179,0.0002272776741612227,BJD_TDB,TESS,1
2459490.5227920674,0.00021764490568386083,BJD_TDB,TESS,1
2459492.3325322713,0.0003263874328494525,BJD_TDB,TESS,1
2459494.1427909383,0.000763665714180636,BJD_TDB,TESS,1
2459495.9523707535,0.00021695213617444945,BJD_TDB,TESS,1
2459497.762437271,0.00020864140084715763,BJD_TDB,TESS,1
