Mid-point,Uncertainty,Time System,Source,#
2459229.4899864723,0.0009853629594153241,BJD_TDB,TESS,1
2459231.0636309693,0.0010367090516982603,BJD_TDB,TESS,1
2459232.6357373516,0.0010803519548618465,BJD_TDB,TESS,1
2459234.209891563,0.0010663044146427118,BJD_TDB,TESS,1
2459235.780908241,0.0011230949230931798,BJD_TDB,TESS,1
2459237.3541621054,0.0009825874810693491,BJD_TDB,TESS,1
2459238.9278648365,0.0010806243076370145,BJD_TDB,TESS,1
2459240.5012921994,0.0010036851964109652,BJD_TDB,TESS,1
2459243.648160091,0.001080787548652483,BJD_TDB,TESS,1
2459245.221188757,0.0011721525849089057,BJD_TDB,TESS,1
2459246.7957172063,0.0012327341428133806,BJD_TDB,TESS,1
2459248.3694996806,0.0011428416620474198,BJD_TDB,TESS,1
2459249.9424662683,0.0010324193445020908,BJD_TDB,TESS,1
2459251.5155019057,0.0010757980371655185,BJD_TDB,TESS,1
2459253.086842872,0.0013016388795063672,BJD_TDB,TESS,1
