Mid-point,Uncertainty,Time System,Source,#
2458711.8901364254,0.0009342842818124224,BJD_TDB,TESS,1
2458713.5359066343,0.0007301604148071562,BJD_TDB,TESS,1
2458715.1820724574,0.0012325187832428295,BJD_TDB,TESS,1
2458716.826007944,0.0008148198138354267,BJD_TDB,TESS,1
2458718.4708573376,0.0010025490322510273,BJD_TDB,TESS,1
2458726.697250993,0.0010119538668754806,BJD_TDB,TESS,1
2458728.3434062228,0.00122653641208633,BJD_TDB,TESS,1
2458729.988763419,0.0010399887201571966,BJD_TDB,TESS,1
2458731.6348044924,0.001005601500174249,BJD_TDB,TESS,1
2458733.279126542,0.001150414486445307,BJD_TDB,TESS,1
2458734.9255361827,0.0008780198514726952,BJD_TDB,TESS,1
