Mid-point,Uncertainty,Time System,Source,#
2458325.582247619,0.0005945974611174491,BJD_TDB,TESS,1
2458327.893478596,0.0005775108992554111,BJD_TDB,TESS,1
2458330.203904178,0.0005402673441145121,BJD_TDB,TESS,1
2458332.5153153595,0.0005468423367355051,BJD_TDB,TESS,1
2458334.825459631,0.0005321928213795474,BJD_TDB,TESS,1
2458337.13757659,0.0005556451112081443,BJD_TDB,TESS,1
2458341.7594110444,0.0005442783093236338,BJD_TDB,TESS,1
2458344.070357884,0.0005379190026591928,BJD_TDB,TESS,1
2458346.381287601,0.0005222993882601175,BJD_TDB,TESS,1
2458351.0028014346,0.0005553759602709666,BJD_TDB,TESS,1
