Mid-point,Uncertainty,Time System,Source,#
2458326.008700195,0.0006975320306558447,BJD_TDB,TESS,1
2458327.439220244,0.0008027554427236839,BJD_TDB,TESS,1
2458328.8694785554,0.0007603710007632706,BJD_TDB,TESS,1
2458330.300826142,0.0007476402883485091,BJD_TDB,TESS,1
2458331.7311302302,0.0008191047486389969,BJD_TDB,TESS,1
2458333.159182052,0.0006530623305396952,BJD_TDB,TESS,1
2458334.592062197,0.0007837073897234247,BJD_TDB,TESS,1
2458336.022255754,0.0006888095317213386,BJD_TDB,TESS,1
2458337.451040154,0.0007068039701130864,BJD_TDB,TESS,1
2458340.3116198853,0.0007794509992358358,BJD_TDB,TESS,1
2458341.7440748154,0.0007826965041729994,BJD_TDB,TESS,1
2458343.1731371386,0.0007055105746168394,BJD_TDB,TESS,1
2458344.6029920666,0.000763630200797262,BJD_TDB,TESS,1
2458346.035123679,0.000773403784227496,BJD_TDB,TESS,1
2458347.463451085,0.0009751924835144604,BJD_TDB,TESS,1
2458350.326478724,0.0006968691316575381,BJD_TDB,TESS,1
2458351.75528827,0.0007254736762506411,BJD_TDB,TESS,1
