Mid-point,Uncertainty,Time System,Source,#
2459010.5069458177,0.0010487592499360066,BJD_TDB,TESS,1
2459011.908459014,0.0008128093250731468,BJD_TDB,TESS,1
2459013.3105506073,0.001235555469041846,BJD_TDB,TESS,1
2459014.710979433,0.0011188507838477372,BJD_TDB,TESS,1
2459016.1126628867,0.000997521540976972,BJD_TDB,TESS,1
2459017.5145134684,0.0011956582120075255,BJD_TDB,TESS,1
2459018.9163101614,0.0011925959721594544,BJD_TDB,TESS,1
2459020.3176377784,0.0007837037859979039,BJD_TDB,TESS,1
2459021.7197315977,0.0009812625499893792,BJD_TDB,TESS,1
2459024.5228710785,0.0009945475438598757,BJD_TDB,TESS,1
2459025.923104064,0.0012942563909703999,BJD_TDB,TESS,1
2459027.325171555,0.0008134606429001486,BJD_TDB,TESS,1
2459028.726364441,0.0011874342494349,BJD_TDB,TESS,1
2459030.1282876874,0.0012230788847702677,BJD_TDB,TESS,1
2459031.5278355516,0.0011722428041083897,BJD_TDB,TESS,1
2459032.9287195043,0.0009664829909803159,BJD_TDB,TESS,1
2459034.330757544,0.0009148264386897718,BJD_TDB,TESS,1
