Mid-point,Uncertainty,Time System,Source,#
2459203.402472425,0.001393382515716832,BJD_TDB,TESS,1
2459205.923419295,0.0012918349902013516,BJD_TDB,TESS,1
2459208.438771271,0.0010758162984382629,BJD_TDB,TESS,1
2459210.9548760536,0.0014263012961142564,BJD_TDB,TESS,1
2459213.472556055,0.0012469045210202463,BJD_TDB,TESS,1
2459215.9898595125,0.0012297866100701874,BJD_TDB,TESS,1
2459218.507788725,0.0017690736687179358,BJD_TDB,TESS,1
2459221.023084485,0.0011844476627743512,BJD_TDB,TESS,1
2459223.5388895236,0.0011477780128449282,BJD_TDB,TESS,1
2459226.0565491593,0.0012069912361996392,BJD_TDB,TESS,1
