Mid-point,Uncertainty,Time System,Source,#
2458354.9075109987,0.0005846854539149406,BJD_TDB,TESS,1
2458357.406606774,0.0006051128039542742,BJD_TDB,TESS,1
2458359.9065912655,0.0006309556494571106,BJD_TDB,TESS,1
2458362.407909895,0.0005949500116145189,BJD_TDB,TESS,1
2458364.905454621,0.0007399821612595055,BJD_TDB,TESS,1
2458369.9069446875,0.000579570303115065,BJD_TDB,TESS,1
2458372.406368244,0.0006345552133402342,BJD_TDB,TESS,1
2458374.905443605,0.0006248918178261552,BJD_TDB,TESS,1
2458377.4057837995,0.0005592386956486987,BJD_TDB,TESS,1
2458379.9040914336,0.0006194792665331191,BJD_TDB,TESS,1
