Mid-point,Uncertainty,Time System,Source,#
2459363.284088078,0.0007934465590188868,BJD_TDB,TESS,1
2459364.6309258263,0.0008366129963772054,BJD_TDB,TESS,1
2459365.980387768,0.0006698423649707435,BJD_TDB,TESS,1
2459367.3283599075,0.0008437654798977164,BJD_TDB,TESS,1
2459368.674861232,0.0008764352877355624,BJD_TDB,TESS,1
2459370.025233149,0.0007616179077334017,BJD_TDB,TESS,1
2459371.3731991043,0.0008845173816543684,BJD_TDB,TESS,1
2459372.722029423,0.0007250268323541452,BJD_TDB,TESS,1
2459374.0700625456,0.0008229885713629261,BJD_TDB,TESS,1
2459376.7685650447,0.0008540194775919391,BJD_TDB,TESS,1
2459378.116657837,0.0008623149483609812,BJD_TDB,TESS,1
2459379.4637329555,0.0008936240727358602,BJD_TDB,TESS,1
2459380.81338042,0.000983762796079291,BJD_TDB,TESS,1
2459382.1606814526,0.000905459324271859,BJD_TDB,TESS,1
2459383.5101463087,0.0009310420685878384,BJD_TDB,TESS,1
2459384.8583012316,0.0008936482922130031,BJD_TDB,TESS,1
2459386.207355615,0.0008964030190691967,BJD_TDB,TESS,1
2459387.5560243786,0.0008884091465611526,BJD_TDB,TESS,1
2459388.9037938174,0.0009079857764025377,BJD_TDB,TESS,1
