Mid-point,Uncertainty,Time System,Source,#
2459089.2473769826,0.0002630938442499955,BJD_TDB,TESS,1
2459091.3202516185,0.00032670954538221574,BJD_TDB,TESS,1
2459093.392415601,0.00028299277862009654,BJD_TDB,TESS,1
2459095.4656512695,0.00024386477942487235,BJD_TDB,TESS,1
2459097.5378602142,0.0002812630008618834,BJD_TDB,TESS,1
2459103.756694598,0.0002894777946073022,BJD_TDB,TESS,1
2459105.8296863083,0.0003069828768747106,BJD_TDB,TESS,1
2459107.9028738732,0.0004341863315266224,BJD_TDB,TESS,1
2459109.9749826537,0.000267521878628574,BJD_TDB,TESS,1
2459112.0479268976,0.00028487187627712125,BJD_TDB,TESS,1
