Mid-point,Uncertainty,Time System,Source,#
2459282.540295262,0.001371673219879792,BJD_TDB,TESS,1
2459283.3794123563,0.0009582745257885505,BJD_TDB,TESS,1
2459284.2209519395,0.0011529337830573085,BJD_TDB,TESS,1
2459285.0551260216,0.0013413142015656471,BJD_TDB,TESS,1
2459285.892627064,0.0009248325937514058,BJD_TDB,TESS,1
2459286.732213475,0.0010117295602542825,BJD_TDB,TESS,1
2459287.5698006535,0.0010995907754665288,BJD_TDB,TESS,1
2459288.4070537747,0.0012576161142425605,BJD_TDB,TESS,1
2459289.246284492,0.0010773899383004714,BJD_TDB,TESS,1
2459290.083194427,0.0010878669202062743,BJD_TDB,TESS,1
2459290.91980119,0.0011920867900118025,BJD_TDB,TESS,1
2459291.758400814,0.0011044099225850873,BJD_TDB,TESS,1
2459292.596325201,0.0011309176557458658,BJD_TDB,TESS,1
2459295.9499187605,0.0010661253622231094,BJD_TDB,TESS,1
2459296.7854112387,0.0012847438706478015,BJD_TDB,TESS,1
2459297.6259166976,0.0012490114239566935,BJD_TDB,TESS,1
2459298.462268568,0.0012117086457370258,BJD_TDB,TESS,1
2459299.298727688,0.001127484934590608,BJD_TDB,TESS,1
2459300.1374829067,0.0011134785509196359,BJD_TDB,TESS,1
2459300.974449798,0.0013632451272413972,BJD_TDB,TESS,1
2459301.8145214873,0.001500096003356609,BJD_TDB,TESS,1
2459302.6519195447,0.0011566620424170292,BJD_TDB,TESS,1
2459303.488571579,0.0010394980559051078,BJD_TDB,TESS,1
2459304.3266788423,0.0008266864581617193,BJD_TDB,TESS,1
2459305.1645112825,0.0012673394200039393,BJD_TDB,TESS,1
