Mid-point,Uncertainty,Time System,Source,#
2459037.772922052,0.000566540790741047,BJD_TDB,TESS,1
2459039.542421882,0.0006520741965071828,BJD_TDB,TESS,1
2459041.311132478,0.0005709995535331282,BJD_TDB,TESS,1
2459043.080537909,0.0006725556178660682,BJD_TDB,TESS,1
2459044.8499385486,0.0005271508158165148,BJD_TDB,TESS,1
2459046.618805972,0.0006864303178502074,BJD_TDB,TESS,1
2459050.1575600877,0.0005178451323469205,BJD_TDB,TESS,1
2459051.9255576376,0.0006124206878606073,BJD_TDB,TESS,1
2459053.6955805467,0.0006702289084964017,BJD_TDB,TESS,1
2459055.4635361624,0.0005252677991502056,BJD_TDB,TESS,1
2459057.2319518444,0.0005369353030542723,BJD_TDB,TESS,1
2459059.001417359,0.00045510195781261705,BJD_TDB,TESS,1
