Mid-point,Uncertainty,Time System,Source,#
2459230.3252047864,0.0031432417220129912,BJD_TDB,TESS,1
2459232.617199853,0.002929195633075464,BJD_TDB,TESS,1
2459234.9076325283,0.002561658024522717,BJD_TDB,TESS,1
2459237.2053427957,0.004476096241889756,BJD_TDB,TESS,1
2459239.497584464,0.0027364922834991717,BJD_TDB,TESS,1
2459244.0799710737,0.0036425040834613827,BJD_TDB,TESS,1
2459246.3683647052,0.003195763995161187,BJD_TDB,TESS,1
2459248.6637441814,0.0034135345580707886,BJD_TDB,TESS,1
2459250.9588741357,0.0031991476264788643,BJD_TDB,TESS,1
2459253.2430573907,0.0025475257509121945,BJD_TDB,TESS,1
