Mid-point,Uncertainty,Time System,Source,#
2458355.490571505,0.0003261853128858379,BJD_TDB,TESS,1
2458357.5632444257,0.0006538540941561187,BJD_TDB,TESS,1
2458359.6357508115,0.00024623422092946105,BJD_TDB,TESS,1
2458361.7088252557,0.00024842636562170804,BJD_TDB,TESS,1
2458363.781156962,0.0002512991498934526,BJD_TDB,TESS,1
2458365.854112922,0.0002749765251787888,BJD_TDB,TESS,1
2458369.9996604337,0.00028496301775610903,BJD_TDB,TESS,1
2458372.0733707338,0.0002626361327142917,BJD_TDB,TESS,1
2458374.145228014,0.0002544231525801628,BJD_TDB,TESS,1
2458376.2179763736,0.00024548183249875854,BJD_TDB,TESS,1
2458378.290577272,0.00037272990532892107,BJD_TDB,TESS,1
2458380.36343425,0.0002653548675909679,BJD_TDB,TESS,1
