Mid-point,Uncertainty,Time System,Source,#
2458355.23949214,0.0006377280021155645,BJD_TDB,TESS,1
2458358.0881102225,0.0006490754152980598,BJD_TDB,TESS,1
2458360.9384618243,0.0006650471293005857,BJD_TDB,TESS,1
2458363.785897995,0.0006240504816720429,BJD_TDB,TESS,1
2458366.6371849193,0.0006129466792724375,BJD_TDB,TESS,1
2458369.4862240385,0.000525100903916022,BJD_TDB,TESS,1
2458372.3339689323,0.0007242394625229857,BJD_TDB,TESS,1
2458375.183663805,0.0006852170437256316,BJD_TDB,TESS,1
2458378.0340309427,0.0006906676558724598,BJD_TDB,TESS,1
2458380.883092323,0.0006645093370577243,BJD_TDB,TESS,1
