Mid-point,Uncertainty,Time System,Source,#
2458326.506073368,0.00030484100352235323,BJD_TDB,TESS,1
2458328.6908302074,0.0002808561848372369,BJD_TDB,TESS,1
2458330.874924344,0.00026089550714710196,BJD_TDB,TESS,1
2458333.060315955,0.00024688631804080423,BJD_TDB,TESS,1
2458335.2444917248,0.00032319803444639313,BJD_TDB,TESS,1
2458337.428651405,0.0002869064214318842,BJD_TDB,TESS,1
2458341.798354256,0.00025862414737933437,BJD_TDB,TESS,1
2458343.98294719,0.000249677897799289,BJD_TDB,TESS,1
2458346.167892082,0.00027553776251753963,BJD_TDB,TESS,1
2458350.537403423,0.0002496485683936817,BJD_TDB,TESS,1
2458352.7219482637,0.00027052766521023364,BJD_TDB,TESS,1
