Mid-point,Uncertainty,Time System,Source,#
2458544.4114501313,0.00044793779440871294,BJD_TDB,TESS,1
2458545.1990650203,0.0003870351659515149,BJD_TDB,TESS,1
2458545.9890179774,0.000404951183021846,BJD_TDB,TESS,1
2458546.7773060505,0.00044056963821778697,BJD_TDB,TESS,1
2458547.5669833315,0.00043384911747480754,BJD_TDB,TESS,1
2458548.354891576,0.0004466198577486263,BJD_TDB,TESS,1
2458549.1442709654,0.0005018956611784776,BJD_TDB,TESS,1
2458549.932229326,0.000441701800000941,BJD_TDB,TESS,1
2458550.7211992326,0.0004841071269298877,BJD_TDB,TESS,1
2458551.5099904435,0.0004451440286436472,BJD_TDB,TESS,1
2458552.299068523,0.000441027782604675,BJD_TDB,TESS,1
2458553.0878195614,0.0005203592629541822,BJD_TDB,TESS,1
2458553.8769411533,0.00041854988970279044,BJD_TDB,TESS,1
2458554.665615073,0.00041629041660867837,BJD_TDB,TESS,1
2458557.8215367077,0.0005118227147315232,BJD_TDB,TESS,1
2458558.609514322,0.0005083170120418534,BJD_TDB,TESS,1
2458559.3991719717,0.0004696707882459682,BJD_TDB,TESS,1
2458560.1867454583,0.0004761713099900249,BJD_TDB,TESS,1
2458560.9773607366,0.00044737596281614405,BJD_TDB,TESS,1
2458561.7655484825,0.0004189533693567404,BJD_TDB,TESS,1
2458562.553651394,0.00040694914544038286,BJD_TDB,TESS,1
2458563.342785915,0.00042829854205092815,BJD_TDB,TESS,1
2458564.1319908933,0.0004019008455908979,BJD_TDB,TESS,1
2458564.921135233,0.0005021612384554293,BJD_TDB,TESS,1
2458565.709429868,0.0004585402546574301,BJD_TDB,TESS,1
2458566.4987004832,0.000398057573290174,BJD_TDB,TESS,1
2458567.2877606116,0.0004885395846145936,BJD_TDB,TESS,1
2458568.0763706337,0.00040058807737337085,BJD_TDB,TESS,1
