Mid-point,Uncertainty,Time System,Source,#
2458766.0076200687,0.00039573972412154326,BJD_TDB,TESS,1
2458767.426720672,0.00043127231793479943,BJD_TDB,TESS,1
2458768.8461648053,0.00040574680533675574,BJD_TDB,TESS,1
2458770.266736835,0.0004206844814675735,BJD_TDB,TESS,1
2458771.686704272,0.0004261205976730772,BJD_TDB,TESS,1
2458773.1068180436,0.0005531881305123468,BJD_TDB,TESS,1
2458774.527034377,0.0005208902840137916,BJD_TDB,TESS,1
2458778.7862181067,0.0003922852831925559,BJD_TDB,TESS,1
2458780.2070857007,0.00044807664279647766,BJD_TDB,TESS,1
2458781.6268052417,0.000431395014056859,BJD_TDB,TESS,1
2458783.047333389,0.0005591169081682423,BJD_TDB,TESS,1
2458784.466445572,0.00048114796852674775,BJD_TDB,TESS,1
2458785.8873504424,0.00045072296466317635,BJD_TDB,TESS,1
2458787.307920466,0.00047667948115054674,BJD_TDB,TESS,1
