Mid-point,Uncertainty,Time System,Source,#
2458843.0046870033,0.0004936231431812639,BJD_TDB,TESS,1
2458844.0966543565,0.0005205288169494608,BJD_TDB,TESS,1
2458845.1879414883,0.0005175630057453914,BJD_TDB,TESS,1
2458846.279712828,0.0004894868295304366,BJD_TDB,TESS,1
2458847.3708364894,0.0004955978476331509,BJD_TDB,TESS,1
2458848.462380917,0.0005436450381346754,BJD_TDB,TESS,1
2458849.553106831,0.0005134639450787154,BJD_TDB,TESS,1
2458850.6450290643,0.0004960794457098788,BJD_TDB,TESS,1
2458851.7358547356,0.0005299281433287143,BJD_TDB,TESS,1
2458852.828113737,0.0004475578098264603,BJD_TDB,TESS,1
2458853.9192830957,0.0005128394857225253,BJD_TDB,TESS,1
2458858.284889125,0.0005447595019445977,BJD_TDB,TESS,1
2458859.377246202,0.0004678906614770938,BJD_TDB,TESS,1
2458860.4683185024,0.0004616821289002316,BJD_TDB,TESS,1
2458861.5581286405,0.0005128556599590479,BJD_TDB,TESS,1
2458862.650448432,0.0005612200303939373,BJD_TDB,TESS,1
2458863.7418765486,0.000556111603292154,BJD_TDB,TESS,1
2458864.8338121725,0.0004110393764864159,BJD_TDB,TESS,1
2458865.9243383203,0.0005065426194291664,BJD_TDB,TESS,1
2458867.0161617636,0.0006117803997261656,BJD_TDB,TESS,1
2458868.107548177,0.0005630187730608771,BJD_TDB,TESS,1
