Mid-point,Uncertainty,Time System,Source,#
2459013.3638946945,0.0003999600884524955,BJD_TDB,TESS,1
2459017.1281967014,0.0003615881507825095,BJD_TDB,TESS,1
2459020.894994073,0.00040536330998941104,BJD_TDB,TESS,1
2459024.658582045,0.0003790610871963799,BJD_TDB,TESS,1
2459028.4241243065,0.00039519404981424184,BJD_TDB,TESS,1
2459032.1890862677,0.00040323426346586136,BJD_TDB,TESS,1
