Mid-point,Uncertainty,Time System,Source,#
2458545.2307065926,0.0002299216210844995,BJD_TDB,TESS,1
2458546.044136359,0.00025278048244408547,BJD_TDB,TESS,1
2458546.8576598475,0.00021481058796066828,BJD_TDB,TESS,1
2458547.6709310915,0.0002270047431319978,BJD_TDB,TESS,1
2458548.4845120744,0.00024402388606050004,BJD_TDB,TESS,1
2458549.297729925,0.00023121170234994133,BJD_TDB,TESS,1
2458550.111094093,0.00021441310364545292,BJD_TDB,TESS,1
2458550.9245483633,0.00019820690927464777,BJD_TDB,TESS,1
2458551.7387264613,0.00021865985035794637,BJD_TDB,TESS,1
2458552.551644295,0.00021552215184730906,BJD_TDB,TESS,1
2458553.3651222624,0.00020756939874572365,BJD_TDB,TESS,1
2458554.1786082005,0.00022495898972350504,BJD_TDB,TESS,1
2458554.9922978748,0.0002369479061430583,BJD_TDB,TESS,1
2458558.2462836117,0.00019176712032125035,BJD_TDB,TESS,1
2458559.0595223056,0.0002256629725956123,BJD_TDB,TESS,1
2458559.872995744,0.00022753013446221844,BJD_TDB,TESS,1
2458560.686320546,0.00022350738255817536,BJD_TDB,TESS,1
2458561.4999066144,0.0002274400099708159,BJD_TDB,TESS,1
2458562.3136504022,0.00021802890427688324,BJD_TDB,TESS,1
2458563.127048574,0.00022448891449829053,BJD_TDB,TESS,1
2458563.9401549916,0.0002442583896827461,BJD_TDB,TESS,1
2458564.7541928026,0.00020294405832686012,BJD_TDB,TESS,1
2458565.567513753,0.00020664951090296785,BJD_TDB,TESS,1
2458566.3804060128,0.00022746565564203802,BJD_TDB,TESS,1
2458567.1943708095,0.00023012916753650754,BJD_TDB,TESS,1
2458568.0078865723,0.00020621538449248542,BJD_TDB,TESS,1
