Mid-point,Uncertainty,Time System,Source,#
2459037.1421000957,0.0017593868491047888,BJD_TDB,TESS,1
2459039.366993759,0.0017329036528634318,BJD_TDB,TESS,1
2459041.588421767,0.0021029973230675854,BJD_TDB,TESS,1
2459043.8148842757,0.002457174220099815,BJD_TDB,TESS,1
2459046.0419856124,0.002751076322931988,BJD_TDB,TESS,1
2459050.490780299,0.002032809545424766,BJD_TDB,TESS,1
2459052.715647748,0.0019509512600888617,BJD_TDB,TESS,1
2459054.9413399813,0.0021448459614171727,BJD_TDB,TESS,1
2459057.169412781,0.002769925687094109,BJD_TDB,TESS,1
2459059.392172967,0.0021109022603139536,BJD_TDB,TESS,1
