Mid-point,Uncertainty,Time System,Source,#
2458683.919194582,0.0007258099730073173,BJD_TDB,TESS,1
2458685.5657770177,0.0009011932540355723,BJD_TDB,TESS,1
2458687.2095625447,0.0005796813788160356,BJD_TDB,TESS,1
2458688.8540788526,0.0006958931164492881,BJD_TDB,TESS,1
2458690.5002396978,0.000897773197347356,BJD_TDB,TESS,1
2458692.1456545447,0.0011616448396136023,BJD_TDB,TESS,1
2458693.7915349514,0.0009544642363976104,BJD_TDB,TESS,1
2458695.4360695546,0.000983969624975898,BJD_TDB,TESS,1
2458698.725486392,0.0010565445384429716,BJD_TDB,TESS,1
2458700.372342448,0.0005927904611713814,BJD_TDB,TESS,1
2458702.0176986656,0.00070305772090503,BJD_TDB,TESS,1
2458703.663380409,0.0006907528497372245,BJD_TDB,TESS,1
2458705.3093698947,0.0010299043851010412,BJD_TDB,TESS,1
2458706.9531328124,0.0008312805209335425,BJD_TDB,TESS,1
2458708.597999963,0.0009473494868441354,BJD_TDB,TESS,1
