Mid-point,Uncertainty,Time System,Source,#
2459011.339855877,0.0008285354132015682,BJD_TDB,TESS,1
2459012.9843972865,0.0007294908236443692,BJD_TDB,TESS,1
2459014.628116052,0.0008652946593242731,BJD_TDB,TESS,1
2459016.2749428474,0.0008005445667175029,BJD_TDB,TESS,1
2459017.9193719304,0.0008169088798051276,BJD_TDB,TESS,1
2459019.564764041,0.0008294475993407634,BJD_TDB,TESS,1
2459021.211013828,0.0008296486921824228,BJD_TDB,TESS,1
2459024.501424289,0.0007498214450707673,BJD_TDB,TESS,1
2459026.1462775026,0.0008170988948557015,BJD_TDB,TESS,1
2459027.7909994847,0.0008714206699672302,BJD_TDB,TESS,1
2459029.4369886126,0.0007774033324286574,BJD_TDB,TESS,1
2459031.0825692923,0.0007766874636932404,BJD_TDB,TESS,1
2459032.7285246924,0.0008092665760377448,BJD_TDB,TESS,1
2459034.3722635773,0.0008733842446299202,BJD_TDB,TESS,1
