Mid-point,Uncertainty,Time System,Source,#
2458871.089091643,0.0005810467355551775,BJD_TDB,TESS,1
2458872.508135066,0.0004804934791808889,BJD_TDB,TESS,1
2458873.9275481207,0.000450506785351083,BJD_TDB,TESS,1
2458875.348596312,0.00047377923860052635,BJD_TDB,TESS,1
2458876.7686630813,0.00039767308884981105,BJD_TDB,TESS,1
2458878.1889691446,0.0004974169606534952,BJD_TDB,TESS,1
2458879.608152573,0.00046176260608574263,BJD_TDB,TESS,1
2458881.0292866575,0.0004969630156098597,BJD_TDB,TESS,1
2458882.4489797717,0.0005291912159589723,BJD_TDB,TESS,1
2458883.8684880757,0.000509832052448888,BJD_TDB,TESS,1
2458886.70819526,0.0005541374196472541,BJD_TDB,TESS,1
2458888.1286573997,0.00045710784661014055,BJD_TDB,TESS,1
2458889.548414481,0.00042322428406815207,BJD_TDB,TESS,1
2458890.9683984485,0.0004534188399197935,BJD_TDB,TESS,1
2458892.3880673684,0.0004413095309080737,BJD_TDB,TESS,1
2458893.808737853,0.00047150013478705264,BJD_TDB,TESS,1
2458895.2289308803,0.0004514663720704967,BJD_TDB,TESS,1
2458896.64906817,0.0004510695786172929,BJD_TDB,TESS,1
