Mid-point,Uncertainty,Time System,Source,#
2458355.1849856493,0.000303367217246529,BJD_TDB,TESS,1
2458356.522514753,0.00036673428055007527,BJD_TDB,TESS,1
2458357.860938216,0.00032792279862221607,BJD_TDB,TESS,1
2458359.199557966,0.0003141687193120982,BJD_TDB,TESS,1
2458360.536948612,0.00033408346089116073,BJD_TDB,TESS,1
2458361.8753436543,0.00029989462316419937,BJD_TDB,TESS,1
2458363.214181983,0.00037744297952749587,BJD_TDB,TESS,1
2458364.551870335,0.00034807898145791346,BJD_TDB,TESS,1
2458365.8905753843,0.00039239468153074944,BJD_TDB,TESS,1
2458369.9050138355,0.000386508388899258,BJD_TDB,TESS,1
2458371.2430420285,0.00034252720938061524,BJD_TDB,TESS,1
2458372.581277555,0.00038788270538348907,BJD_TDB,TESS,1
2458373.9198033367,0.0004255574309378608,BJD_TDB,TESS,1
2458375.2579678893,0.00032242130628904733,BJD_TDB,TESS,1
2458376.596283252,0.00032758431453551695,BJD_TDB,TESS,1
2458377.9344049073,0.000375887944676343,BJD_TDB,TESS,1
2458379.273116137,0.0003645112416559027,BJD_TDB,TESS,1
2458380.610902436,0.0003996415697400083,BJD_TDB,TESS,1
