Mid-point,Uncertainty,Time System,Source,#
2459230.304199457,0.0005222090163497353,BJD_TDB,TESS,1
2459232.01495582,0.0004706514101083875,BJD_TDB,TESS,1
2459233.725536733,0.0004973100499799539,BJD_TDB,TESS,1
2459235.4354232117,0.0005120927767724273,BJD_TDB,TESS,1
2459237.144284012,0.0004985061427407617,BJD_TDB,TESS,1
2459238.854601904,0.0005464657517990051,BJD_TDB,TESS,1
2459240.5655810004,0.0005287280727175544,BJD_TDB,TESS,1
2459243.9847189635,0.0005342477482351804,BJD_TDB,TESS,1
2459245.695219385,0.0005337894246331993,BJD_TDB,TESS,1
2459247.4052891852,0.0005844698892717889,BJD_TDB,TESS,1
2459249.115690772,0.0004928474224117513,BJD_TDB,TESS,1
2459250.8244233965,0.0005055404262062802,BJD_TDB,TESS,1
2459252.5365200136,0.0004968685207219689,BJD_TDB,TESS,1
