Mid-point,Uncertainty,Time System,Source,#
2459117.687279707,0.00021174785882735684,BJD_TDB,TESS,1
2459119.497228456,0.0002319199864925306,BJD_TDB,TESS,1
2459121.3065661686,0.0003011853483655028,BJD_TDB,TESS,1
2459123.1165997847,0.00021213768969016735,BJD_TDB,TESS,1
2459124.926390763,0.00021566099538463415,BJD_TDB,TESS,1
2459132.1660743495,0.00054203404778353,BJD_TDB,TESS,1
2459133.976221393,0.0002599780887913649,BJD_TDB,TESS,1
2459135.7866617152,0.00023735305191208096,BJD_TDB,TESS,1
2459137.5952621074,0.002709643112206617,BJD_TDB,TESS,1
2459139.405474564,0.00022984783373416535,BJD_TDB,TESS,1
2459141.216096065,0.00023100889658263574,BJD_TDB,TESS,1
