Mid-point,Uncertainty,Time System,Source,#
2459309.9765872904,0.0006883135976265038,BJD_TDB,TESS,1
2459311.99998422,0.0006609079157940391,BJD_TDB,TESS,1
2459314.022604433,0.0007101856981393151,BJD_TDB,TESS,1
2459316.042432166,0.0007077751397105424,BJD_TDB,TESS,1
2459318.065994869,0.0006531068890560218,BJD_TDB,TESS,1
2459324.1312569557,0.0006791301924311755,BJD_TDB,TESS,1
2459326.153733504,0.0007504090058461025,BJD_TDB,TESS,1
2459328.175163012,0.000638303873602534,BJD_TDB,TESS,1
2459330.1979684047,0.0007042298224886656,BJD_TDB,TESS,1
2459332.218836296,0.0007376184937406894,BJD_TDB,TESS,1
