Mid-point,Uncertainty,Time System,Source,#
2458655.321428823,0.0008697221320664892,BJD_TDB,TESS,1
2458656.6701901983,0.0007658759125005241,BJD_TDB,TESS,1
2458658.018438853,0.0008926495139453071,BJD_TDB,TESS,1
2458659.3680008743,0.0007617755779933218,BJD_TDB,TESS,1
2458660.7161260624,0.0008550789329222195,BJD_TDB,TESS,1
2458662.0649728244,0.0008899854758052051,BJD_TDB,TESS,1
2458663.4143146784,0.0008056556376971254,BJD_TDB,TESS,1
2458664.762487427,0.0008421527242512201,BJD_TDB,TESS,1
2458666.1096420405,0.0007531632283920732,BJD_TDB,TESS,1
2458667.4586172597,0.0007579732184872797,BJD_TDB,TESS,1
2458668.8064092193,0.0009420050449310885,BJD_TDB,TESS,1
2458670.1542918687,0.0008019692446461212,BJD_TDB,TESS,1
2458671.50347408,0.0008306540121412204,BJD_TDB,TESS,1
2458672.8528985432,0.0007587414810172944,BJD_TDB,TESS,1
2458674.199795082,0.0007349546092186615,BJD_TDB,TESS,1
2458675.54939492,0.0008369996579760941,BJD_TDB,TESS,1
2458676.8972366494,0.0007173324097440165,BJD_TDB,TESS,1
2458678.2466971013,0.0008273629595417053,BJD_TDB,TESS,1
2458679.596107076,0.0009190880250309403,BJD_TDB,TESS,1
2458680.943872705,0.0007561274197916747,BJD_TDB,TESS,1
