Mid-point,Uncertainty,Time System,Source,#
2458439.5291467668,0.000276827193972439,BJD_TDB,TESS,1
2458441.764925886,0.0003082899790131118,BJD_TDB,TESS,1
2458444.0014990615,0.00027526223800083396,BJD_TDB,TESS,1
2458446.237207623,0.0002485405146098243,BJD_TDB,TESS,1
2458448.472729814,0.00027970872101542183,BJD_TDB,TESS,1
2458452.9449743074,0.0002869761117786392,BJD_TDB,TESS,1
2458455.1806623465,0.00026143323840832367,BJD_TDB,TESS,1
2458457.417889298,0.00027898733336307994,BJD_TDB,TESS,1
2458459.652668139,0.00029498016117531596,BJD_TDB,TESS,1
2458461.888315947,0.0002591119819172831,BJD_TDB,TESS,1
