Mid-point,Uncertainty,Time System,Source,#
2458817.1945954543,0.0014087817995432966,BJD_TDB,TESS,1
2458818.837583976,0.0009059158833758042,BJD_TDB,TESS,1
2458820.4794516694,0.0005760191046157576,BJD_TDB,TESS,1
2458822.1258719563,0.0010177476511982547,BJD_TDB,TESS,1
2458823.7719123974,0.0006204119890283873,BJD_TDB,TESS,1
2458825.415781755,0.0003968437689572832,BJD_TDB,TESS,1
2458827.063102501,0.0009806482634387385,BJD_TDB,TESS,1
2458830.3550359244,0.0006712605833949337,BJD_TDB,TESS,1
2458831.9986067247,0.0006979686595944322,BJD_TDB,TESS,1
2458833.64403637,0.0008352395969317683,BJD_TDB,TESS,1
2458835.288876605,0.0009303676884065064,BJD_TDB,TESS,1
2458836.934518122,0.0006313109193323397,BJD_TDB,TESS,1
2458838.5778647535,0.0006834202424466191,BJD_TDB,TESS,1
2458840.224668592,0.0010422217797552984,BJD_TDB,TESS,1
