Mid-point,Uncertainty,Time System,Source,#
2459421.025379863,0.0007719489303640855,BJD_TDB,TESS,1
2459422.6702204524,0.0009489490944338273,BJD_TDB,TESS,1
2459424.316093968,0.0007297777095785986,BJD_TDB,TESS,1
2459425.9606360393,0.0007498846051013731,BJD_TDB,TESS,1
2459427.6071571796,0.0007512463852581847,BJD_TDB,TESS,1
2459429.2519030664,0.0008592238633521663,BJD_TDB,TESS,1
2459430.897634179,0.0008044492450342161,BJD_TDB,TESS,1
2459434.1878202474,0.0008875538375684734,BJD_TDB,TESS,1
2459435.833713201,0.0007694649195164555,BJD_TDB,TESS,1
2459437.4778041015,0.0008043248595168193,BJD_TDB,TESS,1
2459439.1231073644,0.0008355145547899603,BJD_TDB,TESS,1
2459440.7690109843,0.0008388397278868092,BJD_TDB,TESS,1
2459442.414410872,0.0007957589796214078,BJD_TDB,TESS,1
2459444.0598042314,0.0008249373195731199,BJD_TDB,TESS,1
2459445.7036143406,0.0006974265445670023,BJD_TDB,TESS,1
