Mid-point,Uncertainty,Time System,Source,#
2458602.7054810235,0.00047972045563489775,BJD_TDB,TESS,1
2458607.219002159,0.0006003709978930903,BJD_TDB,TESS,1
2458616.2414609427,0.0005201375657340807,BJD_TDB,TESS,1
2458620.751552861,0.0006938977199106552,BJD_TDB,TESS,1
