Mid-point,Uncertainty,Time System,Source,#
2459391.409489641,0.00090957351120045,BJD_TDB,TESS,1
2459393.05562191,0.0008114177646537095,BJD_TDB,TESS,1
2459394.7004373693,0.000830434302426492,BJD_TDB,TESS,1
2459396.345917331,0.0008977559095424021,BJD_TDB,TESS,1
2459397.989771669,0.0008328609902096608,BJD_TDB,TESS,1
2459399.635608011,0.0008466186863518592,BJD_TDB,TESS,1
2459401.281875007,0.000748646323436344,BJD_TDB,TESS,1
2459402.9269336537,0.0007370749667495378,BJD_TDB,TESS,1
2459406.2172886278,0.0008662723978172344,BJD_TDB,TESS,1
2459407.862182301,0.0007680658178996345,BJD_TDB,TESS,1
2459409.5070515135,0.0007037193061602789,BJD_TDB,TESS,1
2459411.151723906,0.0009343537559942665,BJD_TDB,TESS,1
2459412.7966745645,0.0007998876562474251,BJD_TDB,TESS,1
2459414.4440756543,0.0009286024561910113,BJD_TDB,TESS,1
2459416.0899178176,0.0007949230340909486,BJD_TDB,TESS,1
2459417.7348858705,0.0007306002181585416,BJD_TDB,TESS,1
