Mid-point,Uncertainty,Time System,Source,#
2458655.3036969122,0.0014910540360932784,BJD_TDB,TESS,1
2458657.12249746,0.0007466603664742005,BJD_TDB,TESS,1
2458658.943062699,0.0009086583863166317,BJD_TDB,TESS,1
2458662.5833042725,0.0013306228699672823,BJD_TDB,TESS,1
2458664.4087907043,0.0013412347289976734,BJD_TDB,TESS,1
2458666.229163172,0.0009027921385576811,BJD_TDB,TESS,1
2458669.872145377,0.001738155378303723,BJD_TDB,TESS,1
2458671.690831339,0.000726197359827562,BJD_TDB,TESS,1
2458673.5107418005,0.001205193732384937,BJD_TDB,TESS,1
2458675.3356083026,0.0012834348590028833,BJD_TDB,TESS,1
2458677.154331724,0.0006930979910452993,BJD_TDB,TESS,1
2458678.97396715,0.0008113628256832569,BJD_TDB,TESS,1
2458680.7961030807,0.0009625659296630453,BJD_TDB,TESS,1
