Mid-point,Uncertainty,Time System,Source,#
2459230.3046704647,0.0006517164165616551,BJD_TDB,TESS,1
2459231.843491487,0.0005880007449010881,BJD_TDB,TESS,1
2459233.3801436196,0.0006131326634167745,BJD_TDB,TESS,1
2459234.917217002,0.0005869612416253632,BJD_TDB,TESS,1
2459236.4553437997,0.0005873581306766023,BJD_TDB,TESS,1
2459237.9925450315,0.000632403675145734,BJD_TDB,TESS,1
2459239.5295536625,0.0006303739858089138,BJD_TDB,TESS,1
2459242.6034910236,0.0006928659269868912,BJD_TDB,TESS,1
2459244.1419374184,0.0005742237075504886,BJD_TDB,TESS,1
2459245.6804796522,0.0006309732306002009,BJD_TDB,TESS,1
2459247.216745841,0.0006758288663534172,BJD_TDB,TESS,1
2459248.752690924,0.0006612755561711263,BJD_TDB,TESS,1
2459250.291263968,0.000704941851401348,BJD_TDB,TESS,1
2459251.82874998,0.0006555868744519936,BJD_TDB,TESS,1
2459253.3662720616,0.0005968285443585589,BJD_TDB,TESS,1
