Mid-point,Uncertainty,Time System,Source,#
2459256.2066044626,0.00023070558682484826,BJD_TDB,TESS,1
2459257.0206861948,0.00025628142110707805,BJD_TDB,TESS,1
2459257.8337141247,0.0001883741669109614,BJD_TDB,TESS,1
2459258.6473519984,0.00020862232348410704,BJD_TDB,TESS,1
2459259.4605411887,0.00022334757018697187,BJD_TDB,TESS,1
2459260.2743158974,0.00022327870947000557,BJD_TDB,TESS,1
2459261.0873102155,0.00023029642037397056,BJD_TDB,TESS,1
2459261.9013015777,0.00020712246243371872,BJD_TDB,TESS,1
2459262.714555245,0.0001873190101901602,BJD_TDB,TESS,1
2459263.527979301,0.0002128825435998136,BJD_TDB,TESS,1
2459264.341751962,0.00022293853640722978,BJD_TDB,TESS,1
2459265.154918007,0.00020960173456203637,BJD_TDB,TESS,1
2459265.9687362025,0.00021886246756642937,BJD_TDB,TESS,1
2459266.781840131,0.0002980131128042711,BJD_TDB,TESS,1
2459272.476505319,0.0002143698673637203,BJD_TDB,TESS,1
2459273.289199872,0.00022126641109523624,BJD_TDB,TESS,1
2459274.1027973155,0.0002473342491089085,BJD_TDB,TESS,1
2459274.916798081,0.00022611673929237927,BJD_TDB,TESS,1
2459275.7304350864,0.00022469042460650668,BJD_TDB,TESS,1
2459276.543514777,0.00020521043090265754,BJD_TDB,TESS,1
2459277.3574297945,0.00021480020097863168,BJD_TDB,TESS,1
2459278.1707758517,0.00023234201297309202,BJD_TDB,TESS,1
2459278.984050276,0.00024071964949029068,BJD_TDB,TESS,1
2459279.7979270844,0.00021423071964249912,BJD_TDB,TESS,1
