Mid-point,Uncertainty,Time System,Source,#
2458766.184695019,0.0007553533054692144,BJD_TDB,TESS,1
2458767.830972008,0.0008162866765673831,BJD_TDB,TESS,1
2458769.47684187,0.0008956882643405199,BJD_TDB,TESS,1
2458771.120876099,0.0006316706999157075,BJD_TDB,TESS,1
2458772.766372441,0.000991666960581139,BJD_TDB,TESS,1
2458779.348230717,0.0007459690787661387,BJD_TDB,TESS,1
2458780.993324978,0.0006835100423806305,BJD_TDB,TESS,1
2458782.639268734,0.0005247210861300394,BJD_TDB,TESS,1
2458784.283738821,0.0006626994458748176,BJD_TDB,TESS,1
2458785.929118229,0.0007156587846001997,BJD_TDB,TESS,1
