Mid-point,Uncertainty,Time System,Source,#
2459420.316711754,0.0010031751925099921,BJD_TDB,TESS,1
2459421.8569314573,0.0009193635460073053,BJD_TDB,TESS,1
2459423.397905028,0.0007595231209921534,BJD_TDB,TESS,1
2459424.9394477853,0.0008801140485924382,BJD_TDB,TESS,1
2459426.4803192928,0.0008707214468319019,BJD_TDB,TESS,1
2459428.019585404,0.0009241569646594867,BJD_TDB,TESS,1
2459429.5613154243,0.001003388427214809,BJD_TDB,TESS,1
2459431.101772791,0.0007355688350025928,BJD_TDB,TESS,1
2459434.184244815,0.0009778753700828305,BJD_TDB,TESS,1
2459435.724758763,0.0009392098502963513,BJD_TDB,TESS,1
2459437.2646887186,0.0008035022233622819,BJD_TDB,TESS,1
2459438.80517619,0.000841310539926748,BJD_TDB,TESS,1
2459440.346831894,0.0008367695375794094,BJD_TDB,TESS,1
2459441.8874498922,0.0010876702964747848,BJD_TDB,TESS,1
2459443.427659499,0.0010459436077759345,BJD_TDB,TESS,1
2459444.97009624,0.0009614216692887784,BJD_TDB,TESS,1
