Mid-point,Uncertainty,Time System,Source,#
2458985.0116501194,0.0007899221101295706,BJD_TDB,TESS,1
2458986.6600851626,0.0006689799241144738,BJD_TDB,TESS,1
2458988.3052912056,0.0006884052272942414,BJD_TDB,TESS,1
2458989.9493312477,0.0006708722698345429,BJD_TDB,TESS,1
2458991.5940209976,0.0009090943645091258,BJD_TDB,TESS,1
2458993.2398041994,0.0008144388390705687,BJD_TDB,TESS,1
2458994.885563191,0.0007680704621985771,BJD_TDB,TESS,1
2458998.1752473232,0.0008798435768532061,BJD_TDB,TESS,1
2458999.8231012365,0.0006742516974597818,BJD_TDB,TESS,1
2459001.466439529,0.0006144826290330089,BJD_TDB,TESS,1
2459003.110520074,0.0008482863226421261,BJD_TDB,TESS,1
2459004.7569276793,0.0008558844903617755,BJD_TDB,TESS,1
2459006.402152056,0.0007772245679214443,BJD_TDB,TESS,1
2459008.0475880504,0.0008028311135977441,BJD_TDB,TESS,1
