Mid-point,Uncertainty,Time System,Source,#
2459230.6297663376,0.0038967026232004675,BJD_TDB,TESS,1
2459232.5257023936,0.00424451283933747,BJD_TDB,TESS,1
2459234.412008238,0.004447984055924724,BJD_TDB,TESS,1
2459236.2921262155,0.004121739851793116,BJD_TDB,TESS,1
2459238.183034992,0.004215694507524066,BJD_TDB,TESS,1
2459240.0751897004,0.005667580381061213,BJD_TDB,TESS,1
2459243.852286774,0.007182314187065556,BJD_TDB,TESS,1
2459245.744781352,0.0074805479501639785,BJD_TDB,TESS,1
2459247.6278455555,0.004942972166177041,BJD_TDB,TESS,1
2459249.5171472277,0.003809610942563572,BJD_TDB,TESS,1
2459251.4092859174,0.005632071257688751,BJD_TDB,TESS,1
2459253.2837656736,0.0068573077470161625,BJD_TDB,TESS,1
