Mid-point,Uncertainty,Time System,Source,#
2458572.0490169395,0.0023186079416144937,BJD_TDB,TESS,1
2458572.8907861616,0.001332609810749774,BJD_TDB,TESS,1
2458573.7264154223,0.0011704467261693904,BJD_TDB,TESS,1
2458574.565038676,0.001479281402252843,BJD_TDB,TESS,1
2458575.405139222,0.0011923630496023226,BJD_TDB,TESS,1
2458576.2403162397,0.0012112252147047891,BJD_TDB,TESS,1
2458577.0781191713,0.0009953383084191927,BJD_TDB,TESS,1
2458577.9171439726,0.001629460840722812,BJD_TDB,TESS,1
2458578.755560512,0.0013666471140452794,BJD_TDB,TESS,1
2458579.592348993,0.0011605467075879196,BJD_TDB,TESS,1
2458580.4316041986,0.0012087415634390436,BJD_TDB,TESS,1
2458581.2709088377,0.0013464487218974547,BJD_TDB,TESS,1
2458586.294430271,0.0017912501231741294,BJD_TDB,TESS,1
2458587.133404716,0.0012114833497024508,BJD_TDB,TESS,1
2458587.969752605,0.0015980883133134274,BJD_TDB,TESS,1
2458588.8075927617,0.0011137811764929074,BJD_TDB,TESS,1
2458589.6470549726,0.0012423465090082425,BJD_TDB,TESS,1
2458590.486230935,0.0013128407637518363,BJD_TDB,TESS,1
2458591.3215177217,0.0011186277465692477,BJD_TDB,TESS,1
2458592.1589798126,0.0011973316169880904,BJD_TDB,TESS,1
2458592.9985708,0.0010262785545972067,BJD_TDB,TESS,1
2458593.8345344136,0.0012428733237778069,BJD_TDB,TESS,1
2458594.6707850657,0.0014217427456547247,BJD_TDB,TESS,1
2458595.509927308,0.0013948028672799613,BJD_TDB,TESS,1
