Mid-point,Uncertainty,Time System,Source,#
2458599.9574137996,0.0007328139867655736,BJD_TDB,TESS,1
2458601.640009464,0.0006482831753905497,BJD_TDB,TESS,1
2458603.3249509246,0.0006552311202621508,BJD_TDB,TESS,1
2458605.0051638945,0.0005639175374032389,BJD_TDB,TESS,1
2458606.687733163,0.0007132220880416307,BJD_TDB,TESS,1
2458608.3711996395,0.0005925765901461414,BJD_TDB,TESS,1
2458613.421191049,0.000729979273558261,BJD_TDB,TESS,1
2458615.1019450715,0.0007282837673569186,BJD_TDB,TESS,1
2458616.785482494,0.0006809590512254183,BJD_TDB,TESS,1
2458618.4680788442,0.0006305924942160829,BJD_TDB,TESS,1
2458620.1509374203,0.0006618931829718008,BJD_TDB,TESS,1
2458621.833105085,0.0006328527441997373,BJD_TDB,TESS,1
2458623.5172313843,0.0006694705675254503,BJD_TDB,TESS,1
