Mid-point,Uncertainty,Time System,Source,#
2458571.961372104,0.0005965920196055255,BJD_TDB,TESS,1
2458573.9837897406,0.0005650328614613824,BJD_TDB,TESS,1
2458576.0068771327,0.0005945731481956413,BJD_TDB,TESS,1
2458578.027490143,0.0006625261273156449,BJD_TDB,TESS,1
2458580.0508252676,0.000649301418760059,BJD_TDB,TESS,1
2458586.1171415276,0.0006574844150594147,BJD_TDB,TESS,1
2458588.1401331285,0.0005792850400678565,BJD_TDB,TESS,1
2458590.159318995,0.0006641558043600686,BJD_TDB,TESS,1
2458592.1822574395,0.0006091788215269148,BJD_TDB,TESS,1
2458594.2046166924,0.0006326548205387972,BJD_TDB,TESS,1
